15142,FamilyQuestions,What should I do if I'm not able to pay full amount for child support and I'm in arrears and I have court? i am not able to pay full amount for child support and i am in arrears and I have to go to court in 3 weeks. What should i do?
15143,IntellectualPropertyQuestions,Can I trademark my company name? Can I trademark my company name?
15144,FamilyQuestions,"Can a landlord tell you that you can not move in the months of Oct., Nov., Dec., Jan., Feb., or March? Can a landlord tell you that you can not move in the months of Oct., Nov., Dec., Jan., Feb., or March?"
15145,EmploymentQuestions,Can an employer give a position to an employee without interviewing all applicants? Can an employer give a position to an employee without interviewing all applicants? Also can they give a portions to an employee without opening it up for other employees?
15146,FamilyQuestions,Could you only get a POA after death and how to proceed for my late daughter&#39;s money due? My daughter passed away unexpectedly. She had no will  was unmarried with no children. She is due money from an insurance settlement. The lawyer says the settlement is ready and she only needs a power of attorney to release it. I thought you could not get a power of attorney after death. How do I proceed?
15147,CriminalQuestions,What to do if I'm falsely accused of taking a patient's medication? I just found out that I am being accused of taking a patients medication that I didn't take. What can I do?
15148,FamilyQuestions,If my husband's grandma is a divorce lawyer is that something to worry about when filing for a divorce? If my husband's grandma is a divorce lawyer is that something to worry about when considering filing for a divorce?
15149,RealEstateQuestions,Can your obgyn drug test you without you knowing while your pregnant? Can your obgyn drug test you without you knowing while your pregnant?
15150,RealEstateQuestions,How to take name off house title? I am a senior who owns two residences in CA & PA.  The CA home has three unrelated people listed on the title and I would like to get one of the names off so I can put both homes in a Revocable Trust (the remaining two names are the same on each title).Can this be done modestly?
15151,CorporateQuestions,How can I get my business partner out if I have a problem with him? I have a problem with my business partner. How can I get him out?
15152,FamilyQuestions,Does estate pay for adding date of death to headstone? My sister is representative for the Estate and refuses to have this expense paid by the Estate.  My Mother and Father bought the stone and had their DOB put on it.  My Father died several years ago and my mother had his DOD added.  My mother has been deceased for over a year and my sister refuses to have her DOD added.  I think it should be considered final expenses since the stone was bought before her death and I believe her intent was to have her DOD added after her passing.
